graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
earthquake,named,20260820T064424Z,2026-08-20T06:44:45.017872+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,1.40131,0.0,1.0,,,0,,4,4,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:45.494144+00:00,study2_semantic,probe_skel_only,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.016,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,24,0,0,0.888889,-1,-1,0.0,0.0,1.0,,,,,,,,0.888889,0,5,0.5,0,0,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:44.789966+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.801,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,0.47274,0.69052,0.6375,,,0,,1,2,1,0.75,4,0,0.5,1,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:45.169285+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.34377,0.44154,0.88317,,,0,,1,1,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:45.098815+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.02263,0.0,1.0,,,0,,2,1,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:45.346735+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.34377,0.44154,0.88317,,,0,,1,1,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:46.228434+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.011,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,24,24,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,0,0,1,0.888889,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:45.515325+00:00,study2_semantic,probe_random_edits,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,2,1,2.29815,0.96169,0.71127,,,,,4,4,,0.888889,0,5,0.5,1,0,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:45.596508+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,0,1,1.0,2,1,0.64084,0.0,1.0,,,,,1,0,,0.888889,0,5,0.5,1,0,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:46.338598+00:00,study2_semantic,oracle,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:46.342728+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:46.010264+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,1.40131,0.0,1.0,,,0,,3,4,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:45.980594+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.35242,0.0,1.0,,,0,,4,4,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:46.440193+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.92158,0.72974,0.80223,,,0,,4,3,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:46.241095+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.1508,0.0,1.0,,,0,,2,2,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:47.079614+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,16,1,1.0,1,1,0.0,0.0,1.0,,,0,,0,0,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:47.090226+00:00,study2_semantic,probe_skel_only,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,,,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:46.311368+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.843,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,1.91738,0.44154,0.88317,,,0,,0,1,1,0.888889,0,5,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:47.156065+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,0,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:46.357782+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.80379,0.87798,0.76154,,,0,,2,2,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:47.187936+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,4,0,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:46.754290+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.71801,0.80857,0.74599,,,0,,2,2,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:46.771462+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.60932,0.44056,0.85531,,,0,,0,2,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:47.100788+00:00,study2_semantic,probe_random_edits,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,1,1,2.0287,0.94965,0.74877,,,,,4,4,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:47.944590+00:00,study2_semantic,oracle,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:47.947356+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:47.962408+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,36,36,1,1.0,1,1,0.0,0.0,1.0,,,0,,2,0,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:47.202031+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.846,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,1,1.0,1,2,1.84082,0.30454,0.93167,,,0,,1,3,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:48.052633+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,4,0,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:47.168152+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.95097,0.81068,0.74581,,,0,,0,3,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:47.977306+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.0051,0.76799,0.79913,,,0,,3,4,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:48.319328+00:00,study2_semantic,probe_skel_only,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,,,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:47.642938+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,40,1,1.0,1,1,1.59766,0.45102,0.87966,,,0,,0,1,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:48.366343+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,0,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:48.068709+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.48942,0.26032,0.92756,,,0,,2,1,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:47.592661+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.71801,0.80857,0.74599,,,0,,3,2,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:48.331297+00:00,study2_semantic,probe_random_edits,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,1,1,1.03471,0.67672,0.83099,,,,,4,4,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:48.377986+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.82928,0.56161,0.85608,,,0,,0,3,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:48.412996+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.0051,0.76799,0.79913,,,0,,3,4,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:48.780049+00:00,study2_semantic,oracle,,none,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:48.783233+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:48.088168+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,40,1,1.0,1,1,1.82102,0.26318,0.94155,,,0,,0,1,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:48.491976+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.66174,0.45294,0.87869,,,0,,1,2,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:48.832335+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.63499,0.45775,0.877,,,0,,2,2,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:48.798409+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.95692,0.44124,0.89902,,,0,,0,4,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:48.721913+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,40,1,1.0,1,1,1.82102,0.26318,0.94155,,,0,,0,1,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:49.421011+00:00,study2_semantic,probe_skel_only,,none,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,,,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:48.699085+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.00107,0.49462,0.89126,,,0,,1,2,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:49.607597+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,0,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:48.881714+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.59991,0.48539,0.86655,,,0,,1,1,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:49.192362+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.59991,0.48539,0.86655,,,0,,1,1,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:49.334222+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,40,1,1.0,1,1,1.59991,0.48539,0.86655,,,0,,0,1,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:49.431358+00:00,study2_semantic,probe_random_edits,,none,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,1,1,2.01801,0.97103,0.74481,,,,,4,4,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:49.761410+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.01881,0.85452,0.77046,,,0,,3,4,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:50.258783+00:00,study2_semantic,oracle,,none,-1,20260831,2654168878,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:50.261869+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260831,2654168878,5,4,300,150,1,0,4,0,success,,0.013,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:49.950351+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.87386,0.68911,0.81152,,,0,,2,3,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:49.622894+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.88639,0.97322,0.74155,,,0,,2,3,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:50.060461+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.73473,0.54434,0.8562,,,0,,1,2,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:50.232314+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,40,1,1.0,1,1,1.59991,0.48539,0.86655,,,0,,0,1,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:50.277440+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260831,2654168878,5,4,300,150,1,0,4,0,success,,0.842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,1.35364,1.15764,0.58485,,,0,,2,4,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:51.124109+00:00,study2_semantic,probe_skel_only,,none,-1,20260831,2654168878,5,4,300,150,1,0,4,0,success,,0.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,,,,1.0,0,4,0.5,0,0,,,,,,,,,
